Printout for SDDS file out/ltu3/run.twi

       s        ElementName  ElementType      betax          betay          alphax         alphay          etax          etaxp           etay          etayp           psix           psiy           enx            eny         pCentral0   
       m                                        m              m                                            m                             m                            rad            rad             m              m           m$be$nc    
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  4.010000e+01          QLD         QUAD   1.399052e+01   3.123659e+01  -1.550954e-07  -9.411151e-10   1.805506e-15  -5.913772e-17   0.000000e+00   0.000000e+00   1.966702e+00   1.970632e+00   3.086077e-07   2.513972e-07   1.631685e+04 
  4.020000e+01          QLD         QUAD   1.405883e+01   3.108647e+01  -6.842348e-01   1.498796e+00   1.803944e-15   2.788582e-17   0.000000e+00   0.000000e+00   1.973838e+00   1.973838e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.070000e+01          LM0     CSRDRIFT   1.476917e+01   2.961378e+01  -7.364503e-01   1.446580e+00   1.817887e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.008544e+00   1.990318e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.120000e+01          LM0     CSRDRIFT   1.553173e+01   2.819330e+01  -7.886658e-01   1.394365e+00   1.831830e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.041563e+00   2.007623e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.170000e+01          LM0     CSRDRIFT   1.634650e+01   2.682505e+01  -8.408813e-01   1.342150e+00   1.845773e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.072948e+00   2.025805e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.220000e+01          LM0     CSRDRIFT   1.721349e+01   2.550901e+01  -8.930968e-01   1.289934e+00   1.859716e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.102760e+00   2.044921e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.270000e+01          LM0     CSRDRIFT   1.813270e+01   2.424518e+01  -9.453123e-01   1.237719e+00   1.873659e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.131064e+00   2.065027e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.320000e+01          LM0     CSRDRIFT   1.910412e+01   2.303357e+01  -9.975278e-01   1.185503e+00   1.887602e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.157932e+00   2.086187e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.370000e+01          LM0     CSRDRIFT   2.012775e+01   2.187417e+01  -1.049743e+00   1.133288e+00   1.901545e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.183433e+00   2.108464e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.420000e+01          LM0     CSRDRIFT   2.120360e+01   2.076699e+01  -1.101959e+00   1.081072e+00   1.915487e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.207638e+00   2.131926e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.470000e+01          LM0     CSRDRIFT   2.233167e+01   1.971203e+01  -1.154174e+00   1.028857e+00   1.929430e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.230618e+00   2.156641e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.520000e+01          LM0     CSRDRIFT   2.351195e+01   1.870928e+01  -1.206390e+00   9.766412e-01   1.943373e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.252440e+00   2.182680e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.570000e+01          LM0     CSRDRIFT   2.474445e+01   1.775875e+01  -1.258605e+00   9.244257e-01   1.957316e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.273171e+00   2.210114e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.620000e+01          LM0     CSRDRIFT   2.602916e+01   1.686043e+01  -1.310821e+00   8.722102e-01   1.971259e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.292874e+00   2.239013e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.670000e+01          LM0     CSRDRIFT   2.736609e+01   1.601433e+01  -1.363036e+00   8.199947e-01   1.985202e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.311609e+00   2.269447e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.720000e+01          LM0     CSRDRIFT   2.875524e+01   1.522044e+01  -1.415252e+00   7.677793e-01   1.999145e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.329434e+00   2.301478e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.770000e+01          LM0     CSRDRIFT   3.019660e+01   1.447877e+01  -1.467467e+00   7.155638e-01   2.013088e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.346403e+00   2.335166e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.780000e+01          LM1     CSRDRIFT   3.049113e+01   1.433670e+01  -1.477910e+00   7.051207e-01   2.015876e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.349698e+00   2.342107e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.790000e+01          LM1     CSRDRIFT   3.078776e+01   1.419672e+01  -1.488353e+00   6.946776e-01   2.018665e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.352962e+00   2.349116e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.800000e+01          LM1     CSRDRIFT   3.108647e+01   1.405883e+01  -1.498796e+00   6.842345e-01   2.021454e-15   2.788582e-17   0.000000e+00   0.000000e+00   2.356195e+00   2.356195e+00   3.086078e-07   2.513960e-07   1.631685e+04 
  4.810000e+01          QLF         QUAD   3.123660e+01   1.399051e+01  -3.831689e-08  -7.539892e-08   2.019366e-15  -6.961636e-17   0.000000e+00   0.000000e+00   2.359401e+00   2.363331e+00   3.086076e-07   2.513961e-07   1.631685e+04 
  4.820000e+01          QLF         QUAD   3.108647e+01   1.405883e+01   1.498796e+00  -6.842347e-01   2.007541e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.362608e+00   2.370467e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.870000e+01          LM0     CSRDRIFT   2.961379e+01   1.476917e+01   1.446581e+00  -7.364501e-01   1.924150e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.379088e+00   2.405173e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.920000e+01          LM0     CSRDRIFT   2.819331e+01   1.553173e+01   1.394365e+00  -7.886656e-01   1.840759e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.396393e+00   2.438192e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.930000e+01          LM1     CSRDRIFT   2.791548e+01   1.569051e+01   1.383922e+00  -7.991087e-01   1.824080e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.399957e+00   2.444597e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.940000e+01          LM1     CSRDRIFT   2.763974e+01   1.585137e+01   1.373479e+00  -8.095518e-01   1.807402e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.403557e+00   2.450938e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.950000e+01          LM1     CSRDRIFT   2.736609e+01   1.601433e+01   1.363036e+00  -8.199949e-01   1.790724e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.407193e+00   2.457215e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.960000e+01          LM1     CSRDRIFT   2.709453e+01   1.617937e+01   1.352593e+00  -8.304380e-01   1.774045e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.410866e+00   2.463427e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.970000e+01          LM1     CSRDRIFT   2.682506e+01   1.634650e+01   1.342150e+00  -8.408811e-01   1.757367e-15  -1.667828e-16   0.000000e+00   0.000000e+00   2.414575e+00   2.469576e+00   3.086074e-07   2.513963e-07   1.631685e+04 
  4.995000e+01           BK    CSRCSBEND   2.616051e+01   1.677347e+01   1.316042e+00  -8.669887e-01   1.715672e-15  -1.667828e-16  -6.250000e-06  -5.000000e-05   2.424012e+00   2.484675e+00   3.086074e-07   2.513997e-07   1.631685e+04 
  5.020000e+01           BK    CSRCSBEND   2.550901e+01   1.721349e+01   1.289934e+00  -8.930962e-01   1.673976e-15  -1.667828e-16  -2.500000e-05  -1.000000e-04   2.433690e+00   2.499388e+00   3.086074e-07   2.514100e-07   1.631685e+04 
  5.030000e+01          LM1     CSRDRIFT   2.525207e+01   1.739315e+01   1.279491e+00  -9.035393e-01   1.657298e-15  -1.667828e-16  -3.500000e-05  -1.000000e-04   2.437630e+00   2.505167e+00   3.086074e-07   2.514100e-07   1.631685e+04 
  5.040000e+01          LM1     CSRDRIFT   2.499722e+01   1.757491e+01   1.269048e+00  -9.139824e-01   1.640619e-15  -1.667828e-16  -4.500000e-05  -1.000000e-04   2.441611e+00   2.510887e+00   3.086074e-07   2.514100e-07   1.631685e+04 
  5.050000e+01          LM1     CSRDRIFT   2.474445e+01   1.775875e+01   1.258605e+00  -9.244255e-01   1.623941e-15  -1.667828e-16  -5.500000e-05  -1.000000e-04   2.445631e+00   2.516547e+00   3.086074e-07   2.514100e-07   1.631685e+04 
  5.060000e+01          LM1     CSRDRIFT   2.449377e+01   1.794468e+01   1.248162e+00  -9.348686e-01   1.607263e-15  -1.667828e-16  -6.500000e-05  -1.000000e-04   2.449693e+00   2.522149e+00   3.086074e-07   2.514100e-07   1.631685e+04 
  5.085000e+01           BK    CSRCSBEND   2.387622e+01   1.841864e+01   1.222054e+00  -9.609762e-01   1.565567e-15  -1.667828e-16  -9.625000e-05  -1.500000e-04   2.460031e+00   2.535901e+00   3.086074e-07   2.514279e-07   1.631685e+04 
  5.110000e+01           BK    CSRCSBEND   2.327172e+01   1.890565e+01   1.195947e+00  -9.870837e-01   1.523871e-15  -1.667828e-16  -1.400000e-04  -2.000000e-04   2.470637e+00   2.549299e+00   3.086074e-07   2.514537e-07   1.631685e+04 
  5.120000e+01          LM1     CSRDRIFT   2.303357e+01   1.910411e+01   1.185503e+00  -9.975268e-01   1.507193e-15  -1.667828e-16  -1.600000e-04  -2.000000e-04   2.474957e+00   2.554561e+00   3.086074e-07   2.514537e-07   1.631685e+04 
  5.130000e+01          LM1     CSRDRIFT   2.279752e+01   1.930466e+01   1.175060e+00  -1.007970e+00   1.490515e-15  -1.667828e-16  -1.800000e-04  -2.000000e-04   2.479321e+00   2.559768e+00   3.086074e-07   2.514537e-07   1.631685e+04 
  5.140000e+01          LM1     CSRDRIFT   2.256355e+01   1.950730e+01   1.164617e+00  -1.018413e+00   1.473836e-15  -1.667828e-16  -2.000000e-04  -2.000000e-04   2.483730e+00   2.564921e+00   3.086074e-07   2.514537e-07   1.631685e+04 
  5.150000e+01          LM1     CSRDRIFT   2.233167e+01   1.971203e+01   1.154174e+00  -1.028856e+00   1.457158e-15  -1.667828e-16  -2.200000e-04  -2.000000e-04   2.488185e+00   2.570021e+00   3.086074e-07   2.514537e-07   1.631685e+04 
  5.175000e+01           BK    CSRCSBEND   2.176111e+01   2.023298e+01   1.128066e+00  -1.054964e+00   1.415462e-15  -1.667828e-16  -2.762500e-04  -2.500000e-04   2.499525e+00   2.582539e+00   3.086074e-07   2.514882e-07   1.631685e+04 
  5.200000e+01           BK    CSRCSBEND   2.120361e+01   2.076699e+01   1.101959e+00  -1.081071e+00   1.373767e-15  -1.667828e-16  -3.450000e-04  -3.000000e-04   2.511164e+00   2.594736e+00   3.086074e-07   2.515315e-07   1.631685e+04 
  5.210000e+01          LM1     CSRDRIFT   2.098426e+01   2.098425e+01   1.091516e+00  -1.091514e+00   1.357088e-15  -1.667828e-16  -3.750000e-04  -3.000000e-04   2.515905e+00   2.599526e+00   3.086074e-07   2.515315e-07   1.631685e+04 
  5.220000e+01          LM1     CSRDRIFT   2.076700e+01   2.120360e+01   1.081073e+00  -1.101957e+00   1.340410e-15  -1.667828e-16  -4.050000e-04  -3.000000e-04   2.520695e+00   2.604267e+00   3.086074e-07   2.515315e-07   1.631685e+04 
  5.230000e+01          LM1     CSRDRIFT   2.055183e+01   2.142503e+01   1.070629e+00  -1.112400e+00   1.323732e-15  -1.667828e-16  -4.350000e-04  -3.000000e-04   2.525536e+00   2.608959e+00   3.086074e-07   2.515315e-07   1.631685e+04 
  5.240000e+01          LM1     CSRDRIFT   2.033875e+01   2.164856e+01   1.060186e+00  -1.122843e+00   1.307054e-15  -1.667828e-16  -4.650000e-04  -3.000000e-04   2.530427e+00   2.613602e+00   3.086074e-07   2.515315e-07   1.631685e+04 
  5.265000e+01           BK    CSRCSBEND   1.981518e+01   2.221651e+01   1.034079e+00  -1.148951e+00   1.265358e-15  -1.667828e-16  -5.462500e-04  -3.500000e-04   2.542880e+00   2.625002e+00   3.086074e-07   2.515850e-07   1.631685e+04 
  5.290000e+01           BK    CSRCSBEND   1.930467e+01   2.279751e+01   1.007971e+00  -1.175058e+00   1.223662e-15  -1.667828e-16  -6.400000e-04  -4.000000e-04   2.555663e+00   2.636110e+00   3.086074e-07   2.516482e-07   1.631685e+04 
  5.300000e+01          LM1     CSRDRIFT   1.910412e+01   2.303356e+01   9.975277e-01  -1.185502e+00   1.206984e-15  -1.667828e-16  -6.800000e-04  -4.000000e-04   2.560870e+00   2.640474e+00   3.086074e-07   2.516482e-07   1.631685e+04 
  5.310000e+01          LM1     CSRDRIFT   1.890566e+01   2.327171e+01   9.870846e-01  -1.195945e+00   1.190306e-15  -1.667828e-16  -7.200000e-04  -4.000000e-04   2.566132e+00   2.644794e+00   3.086074e-07   2.516482e-07   1.631685e+04 
  5.320000e+01          LM1     CSRDRIFT   1.870928e+01   2.351194e+01   9.766415e-01  -1.206388e+00   1.173627e-15  -1.667828e-16  -7.600000e-04  -4.000000e-04   2.571449e+00   2.649069e+00   3.086074e-07   2.516482e-07   1.631685e+04 
  5.330000e+01          LM1     CSRDRIFT   1.851500e+01   2.375426e+01   9.661984e-01  -1.216831e+00   1.156949e-15  -1.667828e-16  -8.000000e-04  -4.000000e-04   2.576822e+00   2.653300e+00   3.086074e-07   2.516482e-07   1.631685e+04 
  5.355000e+01           BK    CSRCSBEND   1.803843e+01   2.436921e+01   9.400907e-01  -1.242938e+00   1.115253e-15  -1.667828e-16  -9.062500e-04  -4.500000e-04   2.590503e+00   2.663691e+00   3.086074e-07   2.517230e-07   1.631685e+04 
  5.380000e+01           BK    CSRCSBEND   1.757491e+01   2.499720e+01   9.139830e-01  -1.269046e+00   1.073558e-15  -1.667828e-16  -1.025000e-03  -5.000000e-04   2.604544e+00   2.673820e+00   3.086074e-07   2.518087e-07   1.631685e+04 
  5.390000e+01          LM1     CSRDRIFT   1.739316e+01   2.525206e+01   9.035399e-01  -1.279489e+00   1.056879e-15  -1.667828e-16  -1.075000e-03  -5.000000e-04   2.610263e+00   2.677801e+00   3.086074e-07   2.518087e-07   1.631685e+04 
  5.400000e+01          LM1     CSRDRIFT   1.721349e+01   2.550900e+01   8.930968e-01  -1.289932e+00   1.040201e-15  -1.667828e-16  -1.125000e-03  -5.000000e-04   2.616043e+00   2.681741e+00   3.086074e-07   2.518087e-07   1.631685e+04 
  5.450000e+01          LM0     CSRDRIFT   1.634651e+01   2.682504e+01   8.408813e-01  -1.342147e+00   9.568096e-16  -1.667828e-16  -1.375000e-03  -5.000000e-04   2.645855e+00   2.700856e+00   3.086074e-07   2.518087e-07   1.631685e+04 
  5.500000e+01          LM0     CSRDRIFT   1.553173e+01   2.819329e+01   7.886658e-01  -1.394363e+00   8.734181e-16  -1.667828e-16  -1.625000e-03  -5.000000e-04   2.677239e+00   2.719038e+00   3.086074e-07   2.518087e-07   1.631685e+04 
  5.550000e+01          LM0     CSRDRIFT   1.476917e+01   2.961376e+01   7.364503e-01  -1.446578e+00   7.900267e-16  -1.667828e-16  -1.875000e-03  -5.000000e-04   2.710258e+00   2.736343e+00   3.086074e-07   2.518087e-07   1.631685e+04 
  5.600000e+01          LM0     CSRDRIFT   1.405883e+01   3.108645e+01   6.842348e-01  -1.498793e+00   7.066353e-16  -1.667828e-16  -2.125000e-03  -5.000000e-04   2.744964e+00   2.752823e+00   3.086074e-07   2.518087e-07   1.631685e+04 
  5.610000e+01         QLD0         QUAD   1.399052e+01   3.123657e+01   1.172626e-07   1.803707e-06   6.916486e-16  -1.330703e-16  -2.164611e-03  -2.919453e-04   2.752100e+00   2.756030e+00   3.086074e-07   2.516264e-07   1.631685e+04 
  5.620000e+01         QLD0         QUAD   1.405883e+01   3.108645e+01  -6.842346e-01   1.498797e+00   6.799998e-16  -1.000000e-16  -2.183359e-03  -8.298667e-05   2.759236e+00   2.759236e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.670000e+01          LM0     CSRDRIFT   1.476917e+01   2.961376e+01  -7.364501e-01   1.446581e+00   6.299998e-16  -1.000000e-16  -2.224852e-03  -8.298667e-05   2.793942e+00   2.775716e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.720000e+01          LM0     CSRDRIFT   1.553173e+01   2.819328e+01  -7.886655e-01   1.394366e+00   5.799998e-16  -1.000000e-16  -2.266345e-03  -8.298667e-05   2.826961e+00   2.793021e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.730000e+01          LM1     CSRDRIFT   1.569051e+01   2.791546e+01  -7.991086e-01   1.383923e+00   5.699998e-16  -1.000000e-16  -2.274644e-03  -8.298667e-05   2.833367e+00   2.796586e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.740000e+01          LM1     CSRDRIFT   1.585137e+01   2.763972e+01  -8.095517e-01   1.373480e+00   5.599998e-16  -1.000000e-16  -2.282943e-03  -8.298667e-05   2.839708e+00   2.800186e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.750000e+01          LM1     CSRDRIFT   1.601433e+01   2.736606e+01  -8.199948e-01   1.363036e+00   5.499998e-16  -1.000000e-16  -2.291241e-03  -8.298667e-05   2.845984e+00   2.803822e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.760000e+01          LM1     CSRDRIFT   1.617937e+01   2.709450e+01  -8.304379e-01   1.352593e+00   5.399998e-16  -1.000000e-16  -2.299540e-03  -8.298667e-05   2.852197e+00   2.807494e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.770000e+01          LM1     CSRDRIFT   1.634650e+01   2.682503e+01  -8.408810e-01   1.342150e+00   5.299998e-16  -1.000000e-16  -2.307839e-03  -8.298667e-05   2.858346e+00   2.811204e+00   3.086074e-07   2.515002e-07   1.631685e+04 
  5.795000e+01           BK    CSRCSBEND   1.677347e+01   2.616048e+01  -8.669888e-01   1.316043e+00   5.049998e-16  -1.000000e-16  -2.334836e-03  -1.329866e-04   2.873444e+00   2.820641e+00   3.086074e-07   2.515486e-07   1.631685e+04 
  5.820000e+01           BK    CSRCSBEND   1.721349e+01   2.550899e+01  -8.930965e-01   1.289935e+00   4.799998e-16  -1.000000e-16  -2.374332e-03  -1.829866e-04   2.888158e+00   2.830319e+00   3.086074e-07   2.516069e-07   1.631685e+04 
  5.830000e+01          LM1     CSRDRIFT   1.739316e+01   2.525204e+01  -9.035396e-01   1.279492e+00   4.699998e-16  -1.000000e-16  -2.392631e-03  -1.829866e-04   2.893937e+00   2.834259e+00   3.086074e-07   2.516069e-07   1.631685e+04 
  5.840000e+01          LM1     CSRDRIFT   1.757491e+01   2.499719e+01  -9.139827e-01   1.269049e+00   4.599998e-16  -1.000000e-16  -2.410930e-03  -1.829866e-04   2.899657e+00   2.838239e+00   3.086074e-07   2.516069e-07   1.631685e+04 
  5.850000e+01          LM1     CSRDRIFT   1.775875e+01   2.474442e+01  -9.244258e-01   1.258606e+00   4.499998e-16  -1.000000e-16  -2.429228e-03  -1.829866e-04   2.905317e+00   2.842260e+00   3.086074e-07   2.516069e-07   1.631685e+04 
  5.860000e+01          LM1     CSRDRIFT   1.794468e+01   2.449375e+01  -9.348689e-01   1.248163e+00   4.399998e-16  -1.000000e-16  -2.447527e-03  -1.829866e-04   2.910919e+00   2.846322e+00   3.086074e-07   2.516069e-07   1.631685e+04 
  5.885000e+01           BK    CSRCSBEND   1.841864e+01   2.387619e+01  -9.609766e-01   1.222055e+00   4.149998e-16  -1.000000e-16  -2.499524e-03  -2.329866e-04   2.924671e+00   2.856660e+00   3.086074e-07   2.516727e-07   1.631685e+04 
  5.910000e+01           BK    CSRCSBEND   1.890566e+01   2.327169e+01  -9.870843e-01   1.195948e+00   3.899998e-16  -1.000000e-16  -2.564020e-03  -2.829866e-04   2.938068e+00   2.867266e+00   3.086074e-07   2.517472e-07   1.631685e+04 
  5.920000e+01          LM1     CSRDRIFT   1.910412e+01   2.303355e+01  -9.975274e-01   1.185504e+00   3.799998e-16  -1.000000e-16  -2.592319e-03  -2.829866e-04   2.943330e+00   2.871585e+00   3.086074e-07   2.517472e-07   1.631685e+04 
  5.930000e+01          LM1     CSRDRIFT   1.930467e+01   2.279749e+01  -1.007971e+00   1.175061e+00   3.699998e-16  -1.000000e-16  -2.620618e-03  -2.829866e-04   2.948537e+00   2.875949e+00   3.086074e-07   2.517472e-07   1.631685e+04 
  5.940000e+01          LM1     CSRDRIFT   1.950731e+01   2.256352e+01  -1.018414e+00   1.164618e+00   3.599998e-16  -1.000000e-16  -2.648916e-03  -2.829866e-04   2.953690e+00   2.880358e+00   3.086074e-07   2.517472e-07   1.631685e+04 
  5.950000e+01          LM1     CSRDRIFT   1.971203e+01   2.233164e+01  -1.028857e+00   1.154175e+00   3.499998e-16  -1.000000e-16  -2.677215e-03  -2.829866e-04   2.958790e+00   2.884813e+00   3.086074e-07   2.517472e-07   1.631685e+04 
  5.975000e+01           BK    CSRCSBEND   2.023299e+01   2.176108e+01  -1.054964e+00   1.128068e+00   3.249997e-16  -1.000000e-16  -2.754212e-03  -3.329866e-04   2.971309e+00   2.896154e+00   3.086074e-07   2.518277e-07   1.631685e+04 
  6.000000e+01           BK    CSRCSBEND   2.076700e+01   2.120358e+01  -1.081072e+00   1.101960e+00   2.999997e-16  -1.000000e-16  -2.843708e-03  -3.829865e-04   2.983505e+00   2.907793e+00   3.086074e-07   2.519157e-07   1.631685e+04 
